Ride,Date/Time,Wait Time
Chip 'n' Dale's GADGETcoaster,2024-01-01 15:35:19,30
Chip 'n' Dale's GADGETcoaster,2024-01-01 15:40:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-01 15:45:18,40
Chip 'n' Dale's GADGETcoaster,2024-01-01 15:50:19,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 15:55:18,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:00:17,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:05:17,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:10:18,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:15:18,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:20:18,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:25:17,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:30:18,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:35:17,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:40:17,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:45:18,60
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:50:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-01 16:55:17,25
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:00:19,15
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:05:18,15
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:10:19,15
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:15:19,15
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:20:18,15
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:25:19,15
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:30:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:35:18,35
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:40:17,35
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:45:17,35
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:50:16,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 17:55:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:00:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:05:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:10:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:25:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:30:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:35:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:40:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:45:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:50:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 18:55:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:00:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:05:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:10:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:15:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:20:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:25:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:30:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:35:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:40:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:45:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:50:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 19:55:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 20:00:16,45
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:05:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:10:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:15:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:20:15,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:25:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:30:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:35:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:40:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:45:16,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:50:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 22:55:16,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:00:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:05:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:10:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:15:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:20:16,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:25:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:30:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:35:16,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:40:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:45:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:50:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-01 23:55:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 00:00:19,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:05:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:10:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:15:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:20:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:25:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:30:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:35:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:40:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:45:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:50:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 08:55:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:00:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:05:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:10:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:15:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:20:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:25:16,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:30:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:35:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:40:17,15
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:45:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:50:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 09:55:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:00:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:05:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:10:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:15:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:20:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:25:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:30:19,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:35:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:40:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:45:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:50:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 10:55:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:00:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:05:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:10:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:15:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:20:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:25:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:30:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:35:09,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:40:13,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:45:11,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:50:08,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 11:55:06,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:00:12,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:05:09,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:10:10,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:15:11,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:20:09,55
Chip 'n' Dale's GADGETcoaster,2024-01-02 12:25:12,60
