Ride,Date/Time,Wait Time
"""it's a small world"" Holiday",2023-01-01 19:00:09,55
"""it's a small world"" Holiday",2023-01-01 19:05:04,55
"""it's a small world"" Holiday",2023-01-01 19:10:06,45
"""it's a small world"" Holiday",2023-01-01 19:15:06,45
"""it's a small world"" Holiday",2023-01-01 19:20:05,40
"""it's a small world"" Holiday",2023-01-01 19:25:07,40
"""it's a small world"" Holiday",2023-01-01 19:30:07,40
"""it's a small world"" Holiday",2023-01-01 19:35:08,40
"""it's a small world"" Holiday",2023-01-01 19:40:04,30
"""it's a small world"" Holiday",2023-01-01 19:45:07,30
"""it's a small world"" Holiday",2023-01-01 19:50:06,25
"""it's a small world"" Holiday",2023-01-01 19:55:09,25
"""it's a small world"" Holiday",2023-01-01 20:00:06,25
"""it's a small world"" Holiday",2023-01-01 20:05:06,25
"""it's a small world"" Holiday",2023-01-01 20:10:06,25
"""it's a small world"" Holiday",2023-01-01 20:15:08,25
"""it's a small world"" Holiday",2023-01-01 22:00:07,25
"""it's a small world"" Holiday",2023-01-01 22:05:10,25
"""it's a small world"" Holiday",2023-01-01 22:10:06,25
"""it's a small world"" Holiday",2023-01-01 22:15:06,15
"""it's a small world"" Holiday",2023-01-01 22:20:11,15
"""it's a small world"" Holiday",2023-01-01 22:25:05,25
"""it's a small world"" Holiday",2023-01-01 22:30:08,25
"""it's a small world"" Holiday",2023-01-01 22:35:07,25
"""it's a small world"" Holiday",2023-01-01 22:40:07,25
"""it's a small world"" Holiday",2023-01-01 22:45:07,25
"""it's a small world"" Holiday",2023-01-01 22:50:08,25
"""it's a small world"" Holiday",2023-01-01 22:55:06,15
"""it's a small world"" Holiday",2023-01-01 23:00:10,15
"""it's a small world"" Holiday",2023-01-01 23:05:06,15
"""it's a small world"" Holiday",2023-01-01 23:10:09,15
"""it's a small world"" Holiday",2023-01-01 23:15:04,25
"""it's a small world"" Holiday",2023-01-01 23:20:05,25
"""it's a small world"" Holiday",2023-01-01 23:25:10,25
"""it's a small world"" Holiday",2023-01-01 23:30:06,25
"""it's a small world"" Holiday",2023-01-01 23:35:07,25
"""it's a small world"" Holiday",2023-01-01 23:40:07,25
"""it's a small world"" Holiday",2023-01-01 23:45:09,25
"""it's a small world"" Holiday",2023-01-01 23:50:05,25
"""it's a small world"" Holiday",2023-01-01 23:55:06,25
"""it's a small world"" Holiday",2023-01-02 00:00:10,25
"""it's a small world"" Holiday",2023-01-02 08:10:08,5
"""it's a small world"" Holiday",2023-01-02 08:15:09,5
"""it's a small world"" Holiday",2023-01-02 08:20:09,5
"""it's a small world"" Holiday",2023-01-02 08:25:05,5
"""it's a small world"" Holiday",2023-01-02 08:30:08,5
"""it's a small world"" Holiday",2023-01-02 08:35:09,5
"""it's a small world"" Holiday",2023-01-02 08:40:10,5
"""it's a small world"" Holiday",2023-01-02 08:45:09,5
"""it's a small world"" Holiday",2023-01-02 08:50:07,5
"""it's a small world"" Holiday",2023-01-02 08:55:08,5
"""it's a small world"" Holiday",2023-01-02 09:00:05,5
"""it's a small world"" Holiday",2023-01-02 09:05:08,5
"""it's a small world"" Holiday",2023-01-02 09:10:07,5
"""it's a small world"" Holiday",2023-01-02 09:15:08,5
"""it's a small world"" Holiday",2023-01-02 09:20:06,5
"""it's a small world"" Holiday",2023-01-02 09:25:09,5
"""it's a small world"" Holiday",2023-01-02 09:30:09,5
"""it's a small world"" Holiday",2023-01-02 09:35:05,5
"""it's a small world"" Holiday",2023-01-02 09:40:06,5
"""it's a small world"" Holiday",2023-01-02 09:45:09,5
"""it's a small world"" Holiday",2023-01-02 09:50:09,5
"""it's a small world"" Holiday",2023-01-02 09:55:05,5
"""it's a small world"" Holiday",2023-01-02 10:00:07,5
"""it's a small world"" Holiday",2023-01-02 10:05:05,5
"""it's a small world"" Holiday",2023-01-02 10:10:10,5
"""it's a small world"" Holiday",2023-01-02 10:15:08,5
"""it's a small world"" Holiday",2023-01-02 10:20:05,5
"""it's a small world"" Holiday",2023-01-02 10:25:05,15
"""it's a small world"" Holiday",2023-01-02 10:30:07,15
"""it's a small world"" Holiday",2023-01-02 10:35:07,15
"""it's a small world"" Holiday",2023-01-02 10:40:06,15
"""it's a small world"" Holiday",2023-01-02 10:45:06,15
"""it's a small world"" Holiday",2023-01-02 10:50:05,15
"""it's a small world"" Holiday",2023-01-02 10:55:04,25
"""it's a small world"" Holiday",2023-01-02 11:00:10,30
"""it's a small world"" Holiday",2023-01-02 11:05:10,30
"""it's a small world"" Holiday",2023-01-02 11:10:06,30
"""it's a small world"" Holiday",2023-01-02 11:15:08,30
"""it's a small world"" Holiday",2023-01-02 11:20:09,25
"""it's a small world"" Holiday",2023-01-02 11:25:10,25
"""it's a small world"" Holiday",2023-01-02 11:30:07,25
"""it's a small world"" Holiday",2023-01-02 11:35:04,25
"""it's a small world"" Holiday",2023-01-02 11:40:05,45
"""it's a small world"" Holiday",2023-01-02 11:45:10,40
"""it's a small world"" Holiday",2023-01-02 11:50:09,40
"""it's a small world"" Holiday",2023-01-02 11:55:05,45
"""it's a small world"" Holiday",2023-01-02 12:00:06,45
"""it's a small world"" Holiday",2023-01-02 12:05:10,45
"""it's a small world"" Holiday",2023-01-02 12:10:08,45
"""it's a small world"" Holiday",2023-01-02 12:15:10,40
"""it's a small world"" Holiday",2023-01-02 12:20:05,40
"""it's a small world"" Holiday",2023-01-02 12:25:09,40
"""it's a small world"" Holiday",2023-01-02 12:30:09,40
"""it's a small world"" Holiday",2023-01-02 12:35:08,40
"""it's a small world"" Holiday",2023-01-02 12:40:06,30
"""it's a small world"" Holiday",2023-01-02 12:45:07,30
"""it's a small world"" Holiday",2023-01-02 12:50:06,30
"""it's a small world"" Holiday",2023-01-02 12:55:05,30
"""it's a small world"" Holiday",2023-01-02 13:00:06,30
"""it's a small world"" Holiday",2023-01-02 13:05:07,30
"""it's a small world"" Holiday",2023-01-02 13:10:07,30
"""it's a small world"" Holiday",2023-01-02 13:15:09,30
"""it's a small world"" Holiday",2023-01-02 13:20:07,45
"""it's a small world"" Holiday",2023-01-02 13:25:10,45
"""it's a small world"" Holiday",2023-01-02 13:30:07,35
"""it's a small world"" Holiday",2023-01-02 13:35:10,35
"""it's a small world"" Holiday",2023-01-02 13:40:06,35
"""it's a small world"" Holiday",2023-01-02 13:45:07,50
"""it's a small world"" Holiday",2023-01-02 13:50:05,50
"""it's a small world"" Holiday",2023-01-02 13:55:10,60
